DATETRANSA;NumClient;SensTransaction;NumeroValeur;QuantiteNegociee;CoursTransaction;Montant;NAT;GESTION;COMMERC;SOLDE;Depose;TUNSFAX
19/09/2022 00:00;58145;V;1570;162;130,098;21075,876;TN;LIBRE;47;0;O;T
20/09/2022 00:00;60999;V;1570;10;130,121;1301,21;TN;LIBRE;6;0;O;T
20/09/2022 00:00;55464;V;1570;500;130,121;65060,5;TN;LIBRE;47;0;O;T
20/09/2022 00:00;33778;A;1570;35;130,121;4554,235;TN;LIBRE;6;0;O;T
20/09/2022 00:00;59694;A;1570;78;130,121;10149,438;TN;LIBRE;6;0;O;T
20/09/2022 00:00;59706;A;1570;26;130,121;3383,146;TN;LIBRE;52;0;O;T
20/09/2022 00:00;60105;A;1570;15;130,121;1951,815;TN;LIBRE;8;0;O;T
20/09/2022 00:00;61270;A;1570;153;130,121;19908,513;TN;LIBRE;9;0;O;S
20/09/2022 00:00;37034;A;1570;31;130,121;4033,751;TN;LIBRE;7;92,948;O;T
20/09/2022 00:00;60761;V;1570;82;130,121;10669,922;TN;LIBRE;9;0;O;S
20/09/2022 00:00;51887;A;1570;140;130,121;18216,94;TN;LIBRE;7;0;O;T
20/09/2022 00:00;51907;A;1570;101;130,121;13142,221;TN;LIBRE;7;0;O;T
20/09/2022 00:00;12867;A;1570;4;130,121;520,484;TN;LIBRE;7;90,35;O;T
20/09/2022 00:00;46168;A;1570;65;130,121;8457,865;TN;LIBRE;53;0;O;T
20/09/2022 00:00;59969;A;1570;33;130,121;4293,993;TN;LIBRE;53;0;O;T
20/09/2022 00:00;39445;A;1570;7;130,121;910,847;TN;LIBRE;53;0;O;T
20/09/2022 00:00;60739;A;1570;116;130,121;15094,036;TN;LIBRE;53;0;O;T
20/09/2022 00:00;53324;A;1570;5;130,121;650,605;TN;LIBRE;53;0;O;T
20/09/2022 00:00;52920;A;1570;4;130,121;520,484;TN;LIBRE;53;0;O;T
20/09/2022 00:00;46169;A;1570;72;130,121;9368,712;TN;LIBRE;53;0;O;T
20/09/2022 00:00;55481;A;1570;71;130,121;9238,591;TN;LIBRE;53;0;O;T
20/09/2022 00:00;1019;A;1570;7;130,121;910,847;TN;LIBRE;53;2,993;O;T
20/09/2022 00:00;53479;A;1570;7;130,121;910,847;TN;LIBRE;53;0;O;T
20/09/2022 00:00;61;A;1570;31;130,121;4033,751;TN;LIBRE;53;17,746;O;T
20/09/2022 00:00;27362;A;1570;17;130,121;2212,057;TN;LIBRE;53;-964,611;O;T
20/09/2022 00:00;45751;A;1570;139;130,121;18086,819;TN;LIBRE;53;0;O;T
20/09/2022 00:00;60753;V;1570;4815;130,121;626532,615;TN;LIBRE;47;0;O;T
20/09/2022 00:00;52957;V;1570;46;130,121;5985,566;TN;LIBRE;9;0;O;S
20/09/2022 00:00;53876;V;1570;419;130,121;54520,699;TN;LIBRE;7;0;O;T
20/09/2022 00:00;29512;V;1570;2;130,121;260,242;TN;LIBRE;9;0;O;S
21/09/2022 00:00;29517;V;1570;3;130,145;390,435;TN;LIBRE;9;0;O;S
21/09/2022 00:00;61189;V;1570;397;130,145;51667,565;TN;LIBRE;52;0;O;T
21/09/2022 00:00;44802;V;1570;13500;130,145;1756957,5;TN;LIBRE;47;0;O;T
21/09/2022 00:00;60878;A;1570;38;130,145;4945,51;TN;LIBRE;44;0;O;T
21/09/2022 00:00;61093;A;1570;42;130,145;5466,09;TN;LIBRE;44;0;O;T
21/09/2022 00:00;60978;A;1570;41;130,145;5335,945;TN;LIBRE;44;0;O;T
21/09/2022 00:00;59667;V;1570;173;130,145;22515,085;TN;CEA;44;0;O;T
21/09/2022 00:00;53160;A;1570;94;130,145;12233,63;TN;LIBRE;6;0;O;T
21/09/2022 00:00;60916;A;1570;73;130,145;9500,585;TN;LIBRE;53;0;O;T
21/09/2022 00:00;53874;A;1570;121;130,145;15747,545;TN;LIBRE;7;0;O;T
21/09/2022 00:00;53840;A;1570;41;130,145;5335,945;TN;LIBRE;44;0;O;T
21/09/2022 00:00;61066;A;1570;39;130,145;5075,655;TN;LIBRE;6;0;O;T
21/09/2022 00:00;60107;V;1570;3500;130,145;455507,5;TN;LIBRE;47;0;O;T
21/09/2022 00:00;59725;A;1570;610;130,145;79388,45;TN;GEST;47;0;O;T
21/09/2022 00:00;61273;A;1570;16262;130,145;2116417,99;TN;LIBRE;53;0;O;T
21/09/2022 00:00;61274;A;1570;16262;130,145;2116417,99;TN;LIBRE;53;0;O;T
21/09/2022 00:00;60139;V;1570;32525;130,145;4232966,125;TN;LIBRE;53;0;O;T
21/09/2022 00:00;39495;V;1570;140;130,145;18220,3;TN;LIBRE;6;0;O;T
21/09/2022 00:00;3353;V;1570;24;130,145;3123,48;TN;LIBRE;8;-174,866;O;T
21/09/2022 00:00;12597;V;1570;4;130,145;520,58;TN;LIBRE;8;0;O;T
21/09/2022 00:00;51071;V;1570;17;130,145;2212,465;TN;LIBRE;9;0;O;S
21/09/2022 00:00;53876;V;1570;140;130,145;18220,3;TN;LIBRE;7;0;O;T
21/09/2022 00:00;59725;V;1570;1;130,145;130,145;TN;GEST;47;0;O;T
21/09/2022 00:00;59969;V;1570;33;130,145;4294,785;TN;LIBRE;53;0;O;T
21/09/2022 00:00;60107;V;1570;4240;130,145;551814,8;TN;LIBRE;47;0;O;T
21/09/2022 00:00;57181;A;1570;384;130,145;49975,68;TN;LIBRE;52;0;O;T
22/09/2022 00:00;60249;V;1570;76;130,168;9892,768;TN;LIBRE;7;0;O;T
22/09/2022 00:00;24456;V;1570;22;130,168;2863,696;TN;LIBRE;11;0;O;T
22/09/2022 00:00;3941;V;1570;30;130,168;3905,04;TN;LIBRE;9;68,339;O;S
22/09/2022 00:00;61094;V;1570;98;130,168;12756,464;TN;LIBRE;9;0;O;S
22/09/2022 00:00;50876;V;1570;10;130,168;1301,68;TN;LIBRE;52;0;O;T
22/09/2022 00:00;9783;V;1570;12;130,168;1562,016;TN;LIBRE;7;-35,923;O;T
22/09/2022 00:00;54689;V;1570;23;130,168;2993,864;TN;LIBRE;52;0;O;T
22/09/2022 00:00;59452;A;1570;44;130,168;5727,392;TN;LIBRE;53;0;O;T
22/09/2022 00:00;59700;A;1570;8;130,168;1041,344;TN;LIBRE;44;0;O;T
22/09/2022 00:00;57770;A;1570;30;130,168;3905,04;TN;LIBRE;44;0;O;T
22/09/2022 00:00;50770;A;1570;31;130,168;4035,208;TN;LIBRE;44;0;O;T
22/09/2022 00:00;57770;V;1570;30;130,168;3905,04;TN;LIBRE;44;0;O;T
22/09/2022 00:00;60885;V;1570;9;130,168;1171,512;TN;LIBRE;6;0;O;T
22/09/2022 00:00;59131;V;1570;12;130,168;1562,016;TN;LIBRE;6;0;O;T
22/09/2022 00:00;45164;V;1570;5;130,168;650,84;TN;LIBRE;7;0;O;T
22/09/2022 00:00;45939;V;1570;2;130,168;260,336;TN;LIBRE;44;0;O;T
22/09/2022 00:00;416;V;1570;60;130,168;7810,08;TN;LIBRE;7;43,5;O;T
22/09/2022 00:00;9400;V;1570;10;130,168;1301,68;TN;LIBRE;8;-12517,457;O;T
22/09/2022 00:00;53874;V;1570;108;130,168;14058,144;TN;LIBRE;7;0;O;T
22/09/2022 00:00;53876;V;1570;217;130,168;28246,456;TN;LIBRE;7;0;O;T
22/09/2022 00:00;60107;V;1570;357;130,168;46469,976;TN;LIBRE;47;0;O;T
23/09/2022 00:00;60024;V;1570;153;130,191;19919,223;TN;LIBRE;6;0;O;T
23/09/2022 00:00;61033;A;1570;77;130,191;10024,707;TN;GEST;47;0;O;T
23/09/2022 00:00;60193;V;1570;23;130,191;2994,393;TN;LIBRE;6;0;O;T
23/09/2022 00:00;60140;V;1570;1141;130,191;148547,931;TN;LIBRE;47;0;O;T
23/09/2022 00:00;57181;V;1570;62;130,191;8071,842;TN;LIBRE;52;0;O;T
23/09/2022 00:00;3540;A;1570;2304;130,191;299960,064;TN;LIBRE;11;42,566;O;T
23/09/2022 00:00;29844;A;1570;424;130,191;55200,984;TN;LIBRE;52;-6,1;O;T
23/09/2022 00:00;29845;A;1570;115;130,191;14971,965;TN;LIBRE;52;-6,1;O;T
23/09/2022 00:00;60840;A;1570;102;130,191;13279,482;TN;LIBRE;52;0;O;T
23/09/2022 00:00;29843;A;1570;370;130,191;48170,67;TN;LIBRE;52;-6,1;O;T
23/09/2022 00:00;61277;A;1570;2304;130,191;299960,064;TN;LIBRE;53;0;O;T
23/09/2022 00:00;61272;A;1570;61448;130,191;7999976,568;TN;LIBRE;47;0;O;T
23/09/2022 00:00;61276;A;1570;152;130,191;19789,032;TN;LIBRE;52;0;O;T
23/09/2022 00:00;24107;V;1570;1;130,191;130,191;TN;LIBRE;6;5,269;O;T
23/09/2022 00:00;48510;V;1570;26;130,191;3384,966;TN;LIBRE;11;0;O;T
23/09/2022 00:00;24456;V;1570;385;130,191;50123,535;TN;LIBRE;11;0;O;T
23/09/2022 00:00;24191;V;1570;13;130,191;1692,483;TN;LIBRE;11;6600,952;O;T
23/09/2022 00:00;48511;V;1570;22;130,191;2864,202;TN;LIBRE;11;0;O;T
23/09/2022 00:00;59859;V;1570;47;130,191;6118,977;TN;LIBRE;7;0;O;T
23/09/2022 00:00;1023;V;1570;42;130,191;5468,022;TN;LIBRE;44;469,555;O;T
23/09/2022 00:00;5666;V;1570;7;130,191;911,337;TN;LIBRE;52;25,417;O;T
23/09/2022 00:00;27362;V;1570;22;130,191;2864,202;TN;LIBRE;53;-964,611;O;T
23/09/2022 00:00;38522;V;1570;26;130,191;3384,966;TN;LIBRE;7;184,286;O;T
23/09/2022 00:00;60235;V;1570;17;130,191;2213,247;TN;LIBRE;202;0;O;T
23/09/2022 00:00;61276;V;1570;146;130,191;19007,886;TN;LIBRE;52;0;O;T
26/09/2022 00:00;54592;V;1570;38;130,261;4949,918;TN;LIBRE;52;0;O;T
26/09/2022 00:00;54594;V;1570;39;130,261;5080,179;TN;LIBRE;52;0;O;T
26/09/2022 00:00;60230;V;1570;15;130,261;1953,915;TN;LIBRE;52;0;O;T
26/09/2022 00:00;61129;V;1570;153;130,261;19929,933;TN;LIBRE;44;0;O;T
26/09/2022 00:00;61024;V;1570;77;130,261;10030,097;TN;LIBRE;44;0;O;T
26/09/2022 00:00;60987;V;1570;130;130,261;16933,93;TN;LIBRE;53;0;O;T
26/09/2022 00:00;60230;V;1570;1;130,261;130,261;TN;LIBRE;52;0;O;T
26/09/2022 00:00;59892;V;1570;154;130,261;20060,194;TN;LIBRE;47;0;O;T
26/09/2022 00:00;60624;A;1570;231;130,261;30090,291;TN;LIBRE;7;0;O;T
26/09/2022 00:00;61120;A;1570;46;130,261;5992,006;TN;LIBRE;6;0;O;T
26/09/2022 00:00;60204;V;1570;24;130,261;3126,264;TN;LIBRE;44;0;O;T
26/09/2022 00:00;61066;V;1570;56;130,261;7294,616;TN;LIBRE;6;0;O;T
26/09/2022 00:00;61052;V;1570;115;130,261;14980,015;TN;LIBRE;44;0;O;T
26/09/2022 00:00;3547;V;1570;56;130,261;7294,616;TN;GEST;11;39,97;O;T
26/09/2022 00:00;59725;V;1570;154;130,261;20060,194;TN;GEST;47;0;O;T
26/09/2022 00:00;61276;V;1570;3;130,261;390,783;TN;LIBRE;52;0;O;T
26/09/2022 00:00;1046;V;1570;186;130,261;24228,546;TN;LIBRE;44;0;O;T
26/09/2022 00:00;38522;V;1570;123;130,261;16022,103;TN;LIBRE;7;184,286;O;T
26/09/2022 00:00;39495;V;1570;116;130,261;15110,276;TN;LIBRE;6;0;O;T
26/09/2022 00:00;45751;V;1570;16;130,261;2084,176;TN;LIBRE;53;0;O;T
26/09/2022 00:00;46168;V;1570;30;130,261;3907,83;TN;LIBRE;53;0;O;T
26/09/2022 00:00;46169;V;1570;66;130,261;8597,226;TN;LIBRE;53;0;O;T
26/09/2022 00:00;60235;V;1570;20;130,261;2605,22;TN;LIBRE;202;0;O;T
26/09/2022 00:00;60701;V;1570;294;130,261;38296,734;TN;LIBRE;7;0;O;T
26/09/2022 00:00;60916;V;1570;99;130,261;12895,839;TN;LIBRE;53;0;O;T
27/09/2022 00:00;48232;V;1570;37;130,284;4820,508;TN;LIBRE;9;0;O;S
27/09/2022 00:00;54897;V;1570;16;130,284;2084,544;TN;LIBRE;44;0;O;T
27/09/2022 00:00;60203;V;1570;147;130,284;19151,748;TN;LIBRE;44;0;O;T
27/09/2022 00:00;49245;V;1570;76;130,284;9901,584;TN;LIBRE;52;0;O;T
27/09/2022 00:00;60189;A;1570;10;130,284;1302,84;TN;LIBRE;6;0;O;T
27/09/2022 00:00;61187;A;1570;76;130,284;9901,584;TN;LIBRE;53;0;O;T
27/09/2022 00:00;61260;A;1570;2456;130,284;319977,504;TN;LIBRE;47;0;O;T
27/09/2022 00:00;59706;V;1570;54;130,284;7035,336;TN;LIBRE;52;0;O;T
27/09/2022 00:00;59705;A;1570;2687;130,284;350073,108;TN;LIBRE;7;0;O;T
27/09/2022 00:00;60139;A;1570;69;130,284;8989,596;TN;LIBRE;53;0;O;T
27/09/2022 00:00;60249;V;1570;192;130,284;25014,528;TN;LIBRE;7;0;O;T
27/09/2022 00:00;49245;V;1570;1;130,284;130,284;TN;LIBRE;52;0;O;T
27/09/2022 00:00;60249;V;1570;1727;130,284;225000,468;TN;LIBRE;7;0;O;T
27/09/2022 00:00;57181;V;1570;231;130,284;30095,604;TN;LIBRE;52;0;O;T
27/09/2022 00:00;61183;A;1570;54;130,284;7035,336;TN;LIBRE;52;0;O;T
27/09/2022 00:00;60576;V;1570;1381;130,284;179922,204;TN;LIBRE;52;0;O;T
27/09/2022 00:00;12801;V;1570;2;130,284;260,568;TN;LIBRE;7;-59,264;O;T
27/09/2022 00:00;38522;V;1570;106;130,284;13810,104;TN;LIBRE;7;184,286;O;T
27/09/2022 00:00;39495;V;1570;165;130,284;21496,86;TN;LIBRE;6;0;O;T
27/09/2022 00:00;53876;V;1570;545;130,284;71004,78;TN;LIBRE;7;0;O;T
27/09/2022 00:00;59451;V;1570;33;130,284;4299,372;TN;LIBRE;6;0;O;T
27/09/2022 00:00;60701;V;1570;43;130,284;5602,212;TN;LIBRE;7;0;O;T
27/09/2022 00:00;60916;V;1570;6;130,284;781,704;TN;LIBRE;53;0;O;T
28/09/2022 00:00;60061;V;1570;77;130,307;10033,639;TN;LIBRE;44;0;O;T
28/09/2022 00:00;60633;V;1570;77;130,307;10033,639;TN;LIBRE;44;0;O;T
28/09/2022 00:00;60633;V;1570;81;130,307;10554,867;TN;LIBRE;44;0;O;T
28/09/2022 00:00;60099;V;1570;46;130,307;5994,122;TN;LIBRE;7;0;O;T
28/09/2022 00:00;60705;V;1570;192;130,307;25018,944;TN;LIBRE;202;0;O;T
28/09/2022 00:00;60587;V;1570;154;130,307;20067,278;TN;LIBRE;53;0;O;T
28/09/2022 00:00;45891;A;1570;115;130,307;14985,305;TN;LIBRE;44;0;O;T
28/09/2022 00:00;53374;A;1570;236;130,307;30752,452;TN;LIBRE;44;0;O;T
28/09/2022 00:00;59700;A;1570;7;130,307;912,149;TN;LIBRE;44;0;O;T
28/09/2022 00:00;53847;A;1570;120;130,307;15636,84;TN;LIBRE;44;0;O;T
28/09/2022 00:00;59892;V;1570;400;130,307;52122,8;TN;LIBRE;47;0;O;T
28/09/2022 00:00;61023;V;1570;116;130,307;15115,612;TN;LIBRE;209;0;O;T
28/09/2022 00:00;59318;A;1570;20;130,307;2606,14;TN;LIBRE;44;0;O;T
28/09/2022 00:00;59867;A;1570;550;130,307;71668,85;TN;GEST;6;0;O;T
28/09/2022 00:00;59192;A;1570;99;130,307;12900,393;TN;LIBRE;7;0;O;T
28/09/2022 00:00;9635;A;1570;134;130,307;17461,138;TN;LIBRE;7;167,072;O;T
28/09/2022 00:00;60585;A;1570;77;130,307;10033,639;TN;LIBRE;8;0;O;T
28/09/2022 00:00;60884;A;1570;16;130,307;2084,912;TN;LIBRE;7;0;O;T
28/09/2022 00:00;60142;A;1570;35500;130,307;4625898,5;TN;LIBRE;47;0;O;T
28/09/2022 00:00;24456;V;1570;19;130,307;2475,833;TN;LIBRE;11;0;O;T
28/09/2022 00:00;59549;V;1570;47503;130,307;6189973,421;TN;LIBRE;47;0;O;T
28/09/2022 00:00;53075;A;1570;38371;130,307;5000009,897;TN;LIBRE;47;0;O;T
28/09/2022 00:00;60632;V;1570;2;130,307;260,614;TN;LIBRE;9;0;O;S
28/09/2022 00:00;55464;V;1570;19900;130,307;2593109,3;TN;LIBRE;47;0;O;T
28/09/2022 00:00;45586;V;1570;418;130,307;54468,326;TN;LIBRE;44;0;O;T
28/09/2022 00:00;9635;V;1570;40;130,307;5212,28;TN;LIBRE;7;167,072;O;T
28/09/2022 00:00;45751;V;1570;64;130,307;8339,648;TN;LIBRE;53;0;O;T
28/09/2022 00:00;46169;V;1570;19;130,307;2475,833;TN;LIBRE;53;0;O;T
28/09/2022 00:00;51071;V;1570;21;130,307;2736,447;TN;LIBRE;9;0;O;S
28/09/2022 00:00;58145;V;1570;501;130,307;65283,807;TN;LIBRE;47;0;O;T
28/09/2022 00:00;59192;V;1570;40;130,307;5212,28;TN;LIBRE;7;0;O;T
28/09/2022 00:00;59451;V;1570;37;130,307;4821,359;TN;LIBRE;6;0;O;T
28/09/2022 00:00;60916;V;1570;16;130,307;2084,912;TN;LIBRE;53;0;O;T
29/09/2022 00:00;47760;A;1570;16;130,33;2085,28;TN;LIBRE;44;0;O;T
29/09/2022 00:00;45277;A;1570;208;130,33;27108,64;TN;LIBRE;44;0;O;T
29/09/2022 00:00;53840;A;1570;139;130,33;18115,87;TN;LIBRE;44;0;O;T
29/09/2022 00:00;60635;A;1570;413;130,33;53826,29;TN;LIBRE;44;0;O;T
29/09/2022 00:00;46496;A;1570;1182;130,33;154050,06;TN;LIBRE;44;0;O;T
29/09/2022 00:00;60569;A;1570;1189;130,33;154962,37;TN;LIBRE;44;0;O;T
29/09/2022 00:00;60234;A;1570;209;130,33;27238,97;TN;LIBRE;44;0;O;T
29/09/2022 00:00;26872;V;1570;23;130,33;2997,59;TN;LIBRE;44;0;O;T
29/09/2022 00:00;59729;A;1570;66;130,33;8601,78;TN;LIBRE;6;0;O;T
29/09/2022 00:00;54676;A;1570;153;130,33;19940,49;TN;LIBRE;44;0;O;T
29/09/2022 00:00;54353;V;1570;384;130,33;50046,72;TN;LIBRE;8;0;O;T
29/09/2022 00:00;39812;A;1570;61;130,33;7950,13;TN;LIBRE;6;0;O;T
29/09/2022 00:00;59939;V;1570;46;130,33;5995,18;TN;LIBRE;7;0;O;T
29/09/2022 00:00;61120;A;1570;31;130,33;4040,23;TN;LIBRE;6;0;O;T
29/09/2022 00:00;60839;A;1570;77;130,33;10035,41;TN;LIBRE;53;0;O;T
29/09/2022 00:00;54581;V;1570;809;130,33;105436,97;TN;LIBRE;52;0;O;T
29/09/2022 00:00;53075;A;1570;30694;130,33;4000349,02;TN;LIBRE;47;0;O;T
29/09/2022 00:00;24186;V;1570;1;130,33;130,33;TN;LIBRE;53;300,777;O;T
29/09/2022 00:00;24186;V;1570;25;130,33;3258,25;TN;LIBRE;53;300,777;O;T
29/09/2022 00:00;60139;A;1570;54;130,33;7037,82;TN;LIBRE;53;0;O;T
29/09/2022 00:00;61090;V;1570;28;130,33;3649,24;TN;LIBRE;53;0;O;T
29/09/2022 00:00;60189;V;1570;10;130,33;1303,3;TN;LIBRE;6;0;O;T
29/09/2022 00:00;24107;V;1570;3;130,33;390,99;TN;LIBRE;6;5,269;O;T
29/09/2022 00:00;859;V;1570;35;130,33;4561,55;TN;LIBRE;6;43,9;O;T
29/09/2022 00:00;53075;V;1570;2;130,33;260,66;TN;LIBRE;47;0;O;T
29/09/2022 00:00;53510;V;1570;52;130,33;6777,16;TN;LIBRE;7;0;O;T
29/09/2022 00:00;58145;V;1570;4562;130,33;594565,46;TN;LIBRE;47;0;O;T
29/09/2022 00:00;59104;V;1570;53;130,33;6907,49;TN;LIBRE;7;0;O;T
29/09/2022 00:00;60701;V;1570;38;130,33;4952,54;TN;LIBRE;7;0;O;T
30/09/2022 00:00;38817;V;1570;39;130,353;5083,767;TN;LIBRE;7;0;O;T
30/09/2022 00:00;60208;A;1570;345;130,353;44971,785;TN;LIBRE;44;0;O;T
30/09/2022 00:00;37409;A;1570;16;130,353;2085,648;TN;LIBRE;6;-200,539;O;T
30/09/2022 00:00;54461;A;1570;375;130,353;48882,375;TN;LIBRE;44;0;O;T
30/09/2022 00:00;12873;V;1570;8;130,353;1042,824;TN;LIBRE;8;-2839,403;O;T
30/09/2022 00:00;59640;V;1570;38;130,353;4953,414;TN;LIBRE;8;0;O;T
30/09/2022 00:00;39323;A;1570;276;130,353;35977,428;TN;LIBRE;6;0;O;T
30/09/2022 00:00;3940;V;1570;38;130,353;4953,414;TN;LIBRE;9;99,486;O;S
30/09/2022 00:00;37034;A;1570;100;130,353;13035,3;TN;LIBRE;7;92,948;O;T
30/09/2022 00:00;44374;A;1570;54;130,353;7039,062;TN;LIBRE;52;0;O;T
30/09/2022 00:00;45475;A;1570;62;130,353;8081,886;TN;LIBRE;8;0;O;T
30/09/2022 00:00;51907;A;1570;112;130,353;14599,536;TN;LIBRE;7;0;O;T
30/09/2022 00:00;54671;A;1570;23;130,353;2998,119;TN;LIBRE;52;0;O;T
30/09/2022 00:00;54672;A;1570;30;130,353;3910,59;TN;LIBRE;52;0;O;T
30/09/2022 00:00;55028;A;1570;40;130,353;5214,12;TN;LIBRE;7;0;O;T
30/09/2022 00:00;55481;V;1570;5;130,353;651,765;TN;LIBRE;53;0;O;T
30/09/2022 00:00;59461;A;1570;62;130,353;8081,886;TN;LIBRE;52;0;O;T
30/09/2022 00:00;59462;A;1570;47;130,353;6126,591;TN;LIBRE;52;0;O;T
30/09/2022 00:00;60139;A;1570;65;130,353;8472,945;TN;LIBRE;53;0;O;T
30/09/2022 00:00;60971;A;1570;15;130,353;1955,295;TN;LIBRE;52;0;O;T
30/09/2022 00:00;61075;A;1570;10;130,353;1303,53;TN;LIBRE;209;0;O;T
30/09/2022 00:00;61076;A;1570;12;130,353;1564,236;TN;LIBRE;209;0;O;T
30/09/2022 00:00;61090;A;1570;28;130,353;3649,884;TN;LIBRE;53;0;O;T
30/09/2022 00:00;60126;A;1570;39;130,353;5083,767;TN;LIBRE;7;0;O;T
30/09/2022 00:00;24107;V;1570;3;130,353;391,059;TN;LIBRE;6;5,269;O;T
30/09/2022 00:00;53311;A;1570;21;130,353;2737,413;TN;LIBRE;9;0;O;S
30/09/2022 00:00;50648;A;1570;117;130,353;15251,301;TN;LIBRE;9;0;O;S
30/09/2022 00:00;1023;V;1570;4;130,353;521,412;TN;LIBRE;44;469,555;O;T
30/09/2022 00:00;54289;V;1570;16;130,353;2085,648;TN;LIBRE;53;0;O;T
30/09/2022 00:00;39199;V;1570;4;130,353;521,412;TN;LIBRE;7;0;O;T
30/09/2022 00:00;45751;V;1570;10;130,353;1303,53;TN;LIBRE;53;0;O;T
30/09/2022 00:00;46168;V;1570;12;130,353;1564,236;TN;LIBRE;53;0;O;T
30/09/2022 00:00;53755;V;1570;43;130,353;5605,179;TN;LIBRE;52;0;O;T
30/09/2022 00:00;53876;A;1570;711;130,353;92680,983;TN;LIBRE;7;0;O;T
30/09/2022 00:00;54656;A;1570;921;130,353;120055,113;TN;LIBRE;52;0;O;T
30/09/2022 00:00;58145;V;1570;5053;130,353;658673,709;TN;LIBRE;47;0;O;T
30/09/2022 00:00;859;V;1570;17;130,353;2216,001;TN;LIBRE;6;43,9;O;T
30/09/2022 00:00;45484;V;1570;8;130,353;1042,824;TN;LIBRE;44;0;O;T
30/09/2022 00:00;55464;V;1570;23;130,353;2998,119;TN;LIBRE;47;0;O;T
30/09/2022 00:00;53075;A;1570;7671;130,353;999937,863;TN;LIBRE;47;0;O;T
03/10/2022 00:00;59867;V;1570;25;130,42;3260,5;TN;GEST;6;0;O;T
03/10/2022 00:00;31374;A;1570;344;130,42;44864,48;TN;LIBRE;44;0;O;T
03/10/2022 00:00;48808;V;1570;77;130,42;10042,34;TN;LIBRE;6;0;O;T
03/10/2022 00:00;39323;A;1570;23;130,42;2999,66;TN;LIBRE;6;0;O;T
03/10/2022 00:00;61287;A;1570;160;130,42;20867,2;TN;LIBRE;52;0;O;T
03/10/2022 00:00;59869;V;1570;230;130,42;29996,6;TN;LIBRE;6;0;O;T
03/10/2022 00:00;60739;V;1570;116;130,42;15128,72;TN;LIBRE;53;0;O;T
03/10/2022 00:00;54491;V;1570;14;130,42;1825,88;TN;LIBRE;53;0;O;T
03/10/2022 00:00;9261;A;1570;15;130,42;1956,3;TN;LIBRE;6;125,291;O;T
03/10/2022 00:00;47115;V;1570;1;130,42;130,42;TN;LIBRE;52;0;O;T
03/10/2022 00:00;60737;V;1570;15;130,42;1956,3;TN;LIBRE;8;0;O;T
03/10/2022 00:00;60750;V;1570;461;130,42;60123,62;TN;GEST;47;0;O;T
03/10/2022 00:00;60750;A;1570;1;130,42;130,42;TN;GEST;47;0;O;T
03/10/2022 00:00;58145;V;1570;612;130,42;79817,04;TN;LIBRE;47;0;O;T
03/10/2022 00:00;59451;V;1570;26;130,42;3390,92;TN;LIBRE;6;0;O;T
03/10/2022 00:00;59867;V;1570;23;130,42;2999,66;TN;GEST;6;0;O;T
04/10/2022 00:00;60086;V;1570;919;130,455;119888,145;TN;LIBRE;6;0;O;T
04/10/2022 00:00;59325;V;1570;77;130,455;10045,035;TN;LIBRE;52;0;O;T
04/10/2022 00:00;60794;V;1570;77;130,455;10045,035;TN;LIBRE;52;0;O;T
04/10/2022 00:00;60987;V;1570;177;130,455;23090,535;TN;LIBRE;53;0;O;T
04/10/2022 00:00;60249;V;1570;1112;130,455;145065,96;TN;LIBRE;7;0;O;T
04/10/2022 00:00;59859;V;1570;76;130,455;9914,58;TN;LIBRE;7;0;O;T
04/10/2022 00:00;60139;A;1570;69;130,455;9001,395;TN;LIBRE;53;0;O;T
04/10/2022 00:00;50648;A;1570;85;130,455;11088,675;TN;LIBRE;9;0;O;S
04/10/2022 00:00;60067;A;1570;39;130,455;5087,745;TN;LIBRE;53;0;O;T
04/10/2022 00:00;60175;A;1570;270;130,455;35222,85;TN;LIBRE;9;0;O;S
04/10/2022 00:00;29664;V;1570;7;130,455;913,185;TN;LIBRE;8;69,207;O;T
04/10/2022 00:00;1;A;1570;1024;130,455;133585,92;TN;LIBRE;47;-0,09;O;T
04/10/2022 00:00;45190;A;1570;725;130,455;94579,875;TN;GEST;47;0;O;T
04/10/2022 00:00;60670;A;1570;1;130,455;130,455;TN;LIBRE;53;0;O;T
04/10/2022 00:00;60670;A;1570;267;130,455;34831,485;TN;LIBRE;53;0;O;T
04/10/2022 00:00;53075;V;1570;14739;130,455;1922776,245;TN;LIBRE;47;0;O;T
04/10/2022 00:00;58145;V;1570;2396;130,455;312570,18;TN;LIBRE;47;0;O;T
04/10/2022 00:00;372;V;1570;6;130,455;782,73;TN;LIBRE;6;72,107;O;T
04/10/2022 00:00;3744;V;1570;2;130,455;260,91;TN;LIBRE;7;365,977;O;T
04/10/2022 00:00;9393;V;1570;16;130,455;2087,28;TN;LIBRE;8;141,954;O;T
04/10/2022 00:00;12597;V;1570;2;130,455;260,91;TN;LIBRE;8;0;O;T
04/10/2022 00:00;36858;V;1570;18;130,455;2348,19;TN;LIBRE;8;-215,445;O;T
05/10/2022 00:00;59861;A;1570;33;130,478;4305,774;TN;LIBRE;52;0;O;T
05/10/2022 00:00;54006;V;1570;269;130,478;35098,582;TN;LIBRE;52;0;O;T
05/10/2022 00:00;60139;A;1570;61;130,478;7959,158;TN;LIBRE;53;0;O;T
05/10/2022 00:00;61012;A;1570;105;130,478;13700,19;TN;LIBRE;6;0;O;T
